created_at,source,original_text,polarity,subjectivity,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,place,hashtags_in_tweets,screen_name
2021-06-18 20:33:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",you can get a #covid   vaccine and other vaccines  including flu and shingles  at the same visit  you no longer need to wait    days between vaccines  side effects are the same if vaccines are given alone or together     more about vaccine timing   ,0.09375,0.28125,151,96,johnhrandall1,10,76,False,#covid19,"green bay, wisconsin",#covid,@cdc
2021-06-18 20:33:23+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",it s true  #covid   vaccines will not give you the virus  the vaccines teach your body how to react  so you have the best immunity if you ever come in contact with the virus    #isaidyesga #vaccinatega ,0.675,0.475,6,7,georgia_ceal,29,54,False,#covid19,"atlanta,ga","#covid, #isaidyesga, #vaccinatega",@gadeptpublichealth
2021-06-18 20:33:36+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",africa is in the midst of a full blown third wave  the sobering trajectory of surging cases should rouse everyone into urgent action    we ve seen in india and elsewhere just how quickly #covid   can rebound and overwhelm health systems ,0.1958333333333333,0.2875,137,122,chibuik25929088,380,756,False, , ,#covid,@dr matshidiso moeti
2021-06-18 20:33:48+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",          doses of #covid   vaccine have been administered citywide  including               first doses             second doses           single doses  vaccines   freedom  help us finish this fight          ,0.0595238095238095,0.1825396825396825,7,2,manolincardona,40,409,False,#covid19,"new york, the empire state.",#covid,@mayor bill de blasio
2021-06-18 20:33:58+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",israel will deliver more than a million doses of #covid   vaccines to the palestinian authority to help it fight the corona pandemic   the  st delivery  consisting of         vaccines  was transfered to the pa friday afternoon through bitunia crossing  ,0.5,0.5,451,183,dvdw1987,55,502,False,#covid19, ,#covid,@israel foreign ministry
2021-06-18 20:34:30+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",      people are free to believe that #covid   is a hoax  and to argue that vaccines are a plot   but there is no constitutional right to put other people s health at risk  as such  there are places where you should not work unless you are vaccinated    ,0.1401785714285714,0.5526785714285715,216,49,boylondon402,322,744,False,#covid19,toronto,#covid,@nathan stall
2021-06-18 20:34:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",   rest guys rest,0.0,0.0,0,0,trabanyane,2749,4092,False, , , , 
2021-06-18 20:34:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",i m pleased to welcome the #wecandothis bus to atlanta today  remember  there are   easy ways to find a #covid   vaccine near you      search     text your zip code to            call                ,0.5083333333333333,0.7833333333333333,818,272,anitawanderson2,581,1354,False,"#wecandothis, #wecandothis", ,"#wecandothis, #covid","@rochelle walensky, md, mph"
2021-06-18 20:34:54+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",   ema s third regular press conference on #covid   vaccines and treatments will be broadcast live  today  june     from       cest   #emapresser ,0.0454545454545454,0.1923076923076923,51,26,openmarketingtv,18753,20134,False,#covid19,amsterdam,"#covid, #emapresser",@eu medicines agency
2021-06-18 20:34:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",there are now    #covid   vaccines being rolled out worldwide   but as the virus continues to evolve  here is why we can t pull the plug on research into new vaccines and therapeutics   gavi   ,0.1363636363636363,0.4545454545454545,21,2,lennartpyritz,590,748,False,#covid19,"köln, deutschland",#covid,@cepi
2021-06-18 20:34:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",we are dying  ugandans need the world to stand with them  we need oxygen  ppes  #covid   vaccines and money to pay our over stretched health workers  world  we need each other    oxygen failure kills    covid patients at mulago   via  dailymonitor,-0.2364583333333333,0.3375,936,527,imie001,99,311,False,#covid19,za,#covid,@winnie byanyima
2021-06-18 20:35:02+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">hootsuite inc.</a>",georgians    and older can say  yes  to #covid   vaccines  you can schedule vaccine appointments for adults  teens   ,0.1666666666666666,0.3333333333333333,0,0,gadph,21317,679,False,#covid19,georgia,#covid, 
2021-06-18 20:35:16+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",we had the money for oxygen plants  but the kutesa museveni axis got involved  we can afford to pay health workers  amp  ppes but the funds are stolen year in  year out like  jack ma s ppe  we are extravagant  suvs  treatment abroad  patronage like the     presidential advisors  ,0.0,0.0,14,6,idahorner,1586,407,False, ,walton on thames surrey, ,@mary serumaga
2021-06-18 20:35:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", drtedros  the global failure to share vaccines equitably is fuelling a two track #covid   pandemic that is now taking its toll on some of the world s poorest and most vulnerable people   drtedros #actogether #vaccinequity,-0.0791666666666666,0.325,66,29,macharoesink,4382,5002,False,#covid19,the netherlands,"#covid, #actogether, #vaccinequity","@world health organization (who), @world health organization (who)"
2021-06-18 20:35:22+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           symbiosis university hospital vaccines  covishield  min age limit        dose  capacity       do  ,-0.75,1.0,0,0,puneupdater,88,0,False, , , , 
2021-06-18 20:35:23+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",just    countries have received     of the world s #covid   vaccine doses   but the entire continent of africa  currently experiencing a deadly third wave  has received  lt     of the world s available vaccine doses so far   vaccine apartheid is a grave injustice ,0.1,0.485,793,246,flashdorish,198,490,False,#covid19,gta,#covid,@dr. amit arya
2021-06-18 20:35:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",ex british and irish lions captain sam warburton says the lack of test matches played by south africa during the coronavirus pandemic can give the tourists the edge in the summer     ,0.0,0.0,1,2,bbcwales,209777,238,False, ,🏴󠁧󠁢󠁷󠁬󠁳󠁿, ,@bbc sport wales
2021-06-18 20:35:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", drtedros  in africa  #covid   cases have increased by     just in the past week  and deaths have increased by      and we expect things to only get worse   drtedros   ,-0.2166666666666666,0.6166666666666667,51,30,macharoesink,4382,5002,False,#covid19,the netherlands,#covid,"@world health organization (who), @world health organization (who)"
2021-06-18 20:35:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", drtedros  less than    of africa s population has been vaccinated   vaccines donated next year will be far too late for those who are dying today  or being infected today  or at risk today   drtedros #covid   #vaccinequity,-0.0916666666666666,0.4166666666666666,58,34,macharoesink,4382,5002,False, ,the netherlands,"#covid, #vaccinequity","@world health organization (who), @world health organization (who)"
2021-06-18 20:35:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",taiwan will allow tsmc and foxconn to buy    million doses of covid vaccines on behalf of the government  #covid   #vaccines ,0.0,0.0,22,8,dubengeldu,1448,5001,False,#covid19,babyawacs - truly independent.,"#covid, #vaccines",@nikkei asia
2021-06-18 20:35:47+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",tell this retarded fool to stay at home  who  covid   we are done  with this ilk,-0.8,0.8,0,0,trrjane,984,1013,False, , , ,"@world health organization (who), @world health organization (who)"
2021-06-18 20:35:53+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",full report linked below as released earlier this year on the risk of neurological  amp  prion disease associated with the pfizer vaccine      ,0.175,0.525,21,15,travelingtrio2,1226,1499,False, , , ,@she’s ryan ❤️🇳🇿
2021-06-18 20:35:54+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>",dr moeti is head of who in africa  and one of the best public health experts and leaders i know  hers is a desperate request for vaccines to africa  we plead with germany and the uk to lift patent restrictions and urgently transfer technology to enable production in africa ,0.1333333333333333,0.4555555555555555,403,197,starterpat,457,207,False, , , ,@anthony costello
2021-06-18 20:35:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,183,117,pauricthelodger,430,521,False, ,"edinburgh, scotland", ,@j. shawa  جاسم الشوا
2021-06-18 20:35:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",as #covid   vaccines roll out across the country  it s important that we continue to work together and follow public health measures to help #stopthespread      more info     ,0.3,0.5222222222222223,29,8,potterwatchr,115,317,False,#covid19,calgary,"#covid, #stopthespread",@canada
2021-06-18 20:36:03+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",i m pleased to welcome the #wecandothis bus to atlanta today  remember  there are   easy ways to find a #covid   vaccine near you      search     text your zip code to            call                ,0.5083333333333333,0.7833333333333333,820,273,freethinkfacts,4228,4998,False,"#wecandothis, #wecandothis", ,"#wecandothis, #covid","@rochelle walensky, md, mph"
2021-06-18 20:36:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",gosh  those small islands need to send some leftover az if they have anymore to jamaica asaptually   pressure in the camp for  nd dose ,-0.125,0.2,4,1,happiestdiva,83,229,False, ,trinidad and tobago, ,@chef brigette
2021-06-18 20:36:26+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">twitter for ipad</a>", aipac will aipac tell the world that israel has sold expired vaccines to palestinians  which could have been disastrous to palestinians  making the covid   crisis far worse  leading to more palestinian deaths  #thisisisrael  ,-0.125,0.725,28,32,jamierobbins314,193,756,False, , ,#thisisisrael,"@refaat🇵🇸, @refaat🇵🇸"
2021-06-18 20:36:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", drtedros  g   who will continue to support countries to apply public health and social measures to keep people safe  and we continue to support countries to ready their systems and plans to rollout vaccines once they get them   drtedros #covid  ,0.1833333333333333,0.2833333333333333,41,11,macharoesink,4382,5002,False, ,the netherlands,#covid,"@world health organization (who), @world health organization (who), @world health organization (who)"
2021-06-18 20:36:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", drtedros  g   but we do not control the global supply of #covid   vaccines  the countries and companies that do must play their part to produce more  and share more to achieve who s global targets   drtedros #vaccinequity   ,0.25,0.25,40,11,macharoesink,4382,5002,False,#covid19,the netherlands,"#covid, #vaccinequity","@world health organization (who), @world health organization (who), @world health organization (who)"
